CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,dom_calle,REF_TELEFONO,REF_CP,ref_colonia_fracc,CVE_NIVEL_ATENCION,CVE_CLUES,ref_unidad_medica,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 20:53:35.954766
2.94801E+11,calle tamaulipas s/n cp 89995,"",89995,"",1,TSIMS000206,umf 14 nva. apoloria,48,1,25,2110,1,29,292425,0,91,21,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960434
2.92104E+11,carretera nacional m�xico - laredo no. 573 col. c.p. 89910 el lim�n tamaulipas,"",89910,"",1,TSIMS000194,umf 2 ciudad lim�n,21,4,25,2110,1,29,292427,0,73,21,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960439
2.92202E+11,porfirio d�az y sim�n bol�var s/n. col. centro c.p. 87666 san fernando tamaulipas,"",87666,"",1,TSIMS000346,umf 66 san fernando,22,2,25,2110,1,29,292428,0,1,35,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960445
2.92401E+11,pedro jos� m�ndez y dr. �vila col. centro c.p. 87700 jim�nez tamaulipas,"",87700,"",1,TSIMS000165,umf 68 jim�nez,24,1,25,2110,1,29,292429,0,1,18,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960451
2.92601E+11,calle hidalgo no. 1103 col. c.p. 88370 nueva ciudad guerrero tamaulipas,"",88370,"",1,TSIMS000136,umf 21 nueva cd. guerrero,26,1,25,2110,1,29,292430,0,1,14,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960457
2.92701E+11,pedro jos� m�ndez y obreg�n col. centro c.p. 87760 abasolo tamaulipas,"",87760,"",1,TSIMS000013,umf 69 abasolo,27,1,25,2110,1,29,292431,0,1,1,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960463
2.92801E+11,�lvaro obreg�n y calle 8 col. c.p. 87880 villagr�n tamaulipas,"",87880,"",1,TSIMS000392,umf 73 villagran hidalgo,28,1,25,2110,1,29,292432,0,1,42,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960469
2.92904E+11,carretera manuel aldama km. 1 col. zona centro c.p. 89630 estaci�n manuel tamaulipas,"",89630,"",1,TSIMS000112,umf 29 e. manuel,29,4,25,2110,1,29,292433,0,1,12,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960475
2.93001E+11,calle marroqu�n no. 402 col. zona centro c.p. 88400 ciudad mier tamaulipas,"",88400,"",1,TSIMS000252,umf 22 ciudad mier,30,1,25,2110,1,29,292434,0,1,24,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960481
2.93102E+11,carretera m�xico laredo km. 821 col. zona centro c.p. 89790 loma alta tamaulipas,"",89790,"",1,TSIMS000095,umf 26 loma alta,31,2,25,2110,1,29,292435,0,1,11,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960487
2.93201E+11,mariano matamoros y francisco ignacio madero col. c.p. 87670 soto la marina tamaulipas,"",87670,"",1,TSIMS000351,umf 70 soto la marina,32,1,25,2110,1,29,292436,0,1,37,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960493
2.93302E+11,l�pez mateos calle 5a. no. 202 col. zona centro c.p. 88400 gustavo d�az ordaz tamaulipas,"",88400,"",1,TSIMS000141,umf 23 ciudad gustavo d�az ordaz,33,2,25,2110,1,29,292437,0,1,15,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960499
2.93401E+11,carretera tuxpan col. c.p. 93610 pueblo viejo verac tamaulipas,"",93610,"",1,VZIMS001276,umf 75 pueblo viejo,34,1,25,2110,1,29,292438,0,1,133,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960505
2.93501E+11,av. verac s/n col. zona centro c.p. 92040 tampico alto verac tamaulipas,"",92040,"",1,VZIMS001281,umf 74 tampico alto,35,1,25,2110,1,29,292439,0,1,152,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960510
2.93701E+11,calle pablo a. guti�rrez col. zona centro c.p. 92030 cuauht�moc verac tamaulipas,"",92030,"",1,VZIMS001264,umf 37 ciudad cuauht�moc,37,1,25,2110,1,29,292440,0,1,133,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960516
2.93803E+11,carretera a xicot�ncatl km. 8 col. zona centro c.p. 89750 guayalejo tamaulipas,"",89750,"",1,TSIMS000416,umf 4 i. guayalejo,38,3,25,2110,1,29,292441,0,1,43,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960522
2.93901E+11,carretera tampico mante km. 52.5 col. zona centro c.p. 89610 cuauht�moc tamaulipas,"",89610,"",1,TSIMS000042,umf 8 e. cuauht�moc,39,1,25,2110,1,29,292442,0,43,3,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960528
2.94503E+11,calle fco. i. madero zona centro no. 40,"",87800,"",1,TSIMS000153,umf 72 hidalgo,45,3,25,2110,1,29,292445,0,1,16,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960534
2.94601E+11,calle 7 y ju�rez esquina no. 2 col. zona centro c.p. 87230 g�emez tamaulipas,"",87230,"",1,TSIMS000124,umf 31 guemez,46,1,25,2110,1,29,292446,0,1,13,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960540
2.91906E+11,avenida 12 de marzo no. 800 col. hacienda del puente,"",87344,"",1,TSIMS000520,umf-umaa 39 con umaa y rehab,1,6,25,2110,1,29,292448,0,1,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960546
291906UA2110,calle ave.12 de marzo  y calle santa lucia no. 800  fraccionamiento hacienda del puente c.p 87344   matamoros  municipio de  heroica matamoros  estado de  tamaulipas,"",87344,fraccionamiento hacienda del puente,2,TSIMS000520,umaa 39 con umaa y rehab,29,6,UA,2110,0,29,292448,"",1,22,28,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.960552
2.90125E+11,av- michoac�n esquina oc�ano pac�fico s/n fracc. san luisito,"",87049,"",1,TSIMS000486,umf 67 ciudad victoria c/rehab,1,25,25,2110,1,29,292449,0,1,41,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960558
3.00201E+11,ignacio picazo norte no. 64 col. c.p. 90800 chiautempan tlaxcala,"",90800,"",1,TLIMS000066,umf 9 santa ana,2,1,25,2110,1,30,302401,0,1,10,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960564
3.00301E+11,secci�n 3ra. hueso no. 32 col. centro c.p. 90620 amaxac de guerrero tlaxcala,"",90620,"",1,TLIMS000013,umf 17 s. bernab�,3,1,25,2110,1,30,302402,0,1,1,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960569
3.00401E+11,pablo sidar no. 26 col. centro c.p. 90900 vicente guerrero tlaxcala,"",90900,"",1,TLIMS000095,umf 22 san pablo monte,4,1,25,2110,1,30,302403,0,1,25,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960582
3.00501E+11,manuel �vila camacho s/n col. centro c.p. 90640 santa cruz tlaxcala tlaxcala,"",90640,"",1,TLIMS000100,umf 18 santa cruz,5,1,25,2110,1,30,302404,0,1,26,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960587
3.00601E+11,democracia y allende s/n col. c.p. 90780 xicohtzinco tlaxcala,"",90780,"",1,TLIMS000153,umf 5 santo toribio,6,1,25,2110,1,30,302405,0,1,42,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960594
3.00701E+11,av. puebla - tlaxcala no. 5 col. c.p. 90740 zacatelco tlaxcala,"",90740,"",1,TLIMS000170,umf 7 santa in�s,7,1,25,2110,1,30,302406,0,1,44,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960599
3.00801E+11,av. industrias no. 24 col. c.p. 90796 xicoht�ncatl tlaxcala,"",90796,"",1,TLIMS000165,umf 6 panzacola,8,1,25,2110,1,30,302408,0,1,43,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960605
3.00901E+11,hidalgo no. 19 col. centro c.p. 90600 antonio carbajal tlaxcala,"",90600,"",1,TLIMS000025,umf 10 san pablo,9,1,25,2110,1,30,302409,0,1,2,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960611
3.01001E+11,francisco i. madero no. 601 col. centro c.p. 90300 apizaco tlaxcala,"",90300,"",1,TLIMS000042,umf 19 apizaco,10,1,25,2110,1,30,302410,0,1,5,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960617
3.01101E+11,narciso mendoza s/n col. c.p. 90500 huamantla tlaxcala,"",90500,"",1,TLIMS000071,umf 20 huamantla,11,1,25,2110,1,30,302411,0,1,13,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960623
3.01801E+11,carretera. puebla-zacatlan s/n c.p 90250 tlaxco tlaxcala,"",90250,"",1,TLIMS000141,umf 48 tlaxco,18,1,25,2110,1,30,302412,0,1,34,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960628
3.02201E+11,ju�rez no. 1 col. centro c.p. 90280 mariano arista tlaxcala,"",90280,"",1,TLIMS000083,umf 35 nanacamilpa,22,1,25,2110,1,30,302413,0,1,21,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960634
3.02601E+11,jos� mar�a morelos s/n col. centro c.p. 90850 teolocholco tlaxcala,"",90850,"",1,TLIMS000112,umf 51 teolocholco,26,1,25,2110,1,30,302415,0,1,28,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960640
3.10704E+11,naranjo y reforma s/n col. laredo c.p. 93260 poza rica verac norte,"",93260,"",2,VZIMS000832,hgzmf 24 poza rica,7,4,2,2151,1,31,310201,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960646
3.10101E+11,hidalgo no. 11 col. centro c.p. 91300 banderilla verac norte,"",91300,"",1,VZIMS000161,umf 19 banderilla,1,1,25,2110,1,31,312401,0,1,26,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960652
3.10213E+11,allende s/n esq. bocanegra col. centro c.p. 91000 xalapa verac norte,"",91000,"",1,VZIMS000581,umf 58 jalapa,2,13,25,2110,1,31,312403,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960682
3.10216E+11,m�speros s/n col.unidad ferrocarrilera c.p. 91161 xalapa verac norte,"",91161,"",1,VZIMS000605,umf 67 jalapa,2,16,25,2110,1,31,312406,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960689
3.10301E+11,carretera tecolutla s/n col. centro c.p. 93550 guti�rrez zamora verac norte,"",93550,"",1,VZIMS000050,umf 46 guti�rrez,3,1,25,2110,1,31,312407,0,1,5,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960695
3.10403E+11,humbolt no. 39 col. centro c.p. 91270 perote verac norte,"",91270,"",1,VZIMS000815,umf 30 perote,4,3,25,2110,1,31,312408,0,1,128,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960700
3.10501E+11,enr�quez no. 206 col. centro c.p. 93650 tlapacoyan verac norte,"",93650,"",1,VZIMS001066,umf 44 tlapacoyan,5,1,25,2110,1,31,312409,0,1,183,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960706
3.10705E+11,durango esq. av. puebla col. m�xico c.p. 93310 poza rica verac norte,"",93310,"",1,VZIMS000844,umf 72 poza rica,7,5,25,2110,1,31,312410,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960712
3.10803E+11,20 de noviembre esq. l�zaro c�rdenas s/n c.p. 93400 papantla verac norte,"",93400,"",1,VZIMS000786,umf 27 papantla,8,3,25,2110,1,31,312411,0,1,124,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960718
3.11001E+11,l�pez mateos esq. justo katz s/n c.p. 93820 misantla verac norte,"",93820,"",1,VZIMS000704,umf 45 misantla,10,1,25,2110,1,31,312412,0,1,109,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960725
3.11303E+11,av. constituci�n esq. 5 de mayo c.p. 91608 mahuixtl�n verac norte,"",91608,"",1,VZIMS000214,umf 54 mahuixtl�n,13,3,25,2110,1,31,312417,0,12,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960731
3.11401E+11,juan de la luz enr�quez s/n c.p. 93620 altotonga verac norte,"",93620,"",1,VZIMS000074,umf 43 altotonga,14,1,25,2110,1,31,312418,0,1,10,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960737
3.12101E+11,domicilio conocido c.p. 94250 manlio fabio altamirano verac norte,"",91670,"",1,VZIMS000366,umf 40 manlio fabio altamirano,21,1,25,2110,1,31,312420,0,25,45,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960742
3.12201E+11,calle tr�pico s/n col. ejidal c.p. 91670 paso de ovejas verac norte,"",91670,"",1,VZIMS000803,umf 39 paso ovejas,22,1,25,2110,1,31,312421,0,1,126,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960748
3.12601E+11,los carriles s/n c.p. 91663 rinconada; verac norte,"",91663,"",1,VZIMS000465,umf 37 rinconada,26,1,25,2110,1,31,312422,0,46,65,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960754
3.12701E+11,carretera tuxpan - tampico s/n c.p. 92495 saladero verac norte,"",92495,"",1,VZIMS000926,umf 53 saladero,27,1,25,2110,1,31,312423,0,5,150,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960760
3.12801E+11,porfirio d�az no. 111 norte c.p. 92560 tamiahua verac norte,"",92560,"",1,VZIMS000931,umf 48 tamiahua,28,1,25,2110,1,31,312424,0,1,151,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960766
3.12901E+11,ciruelo s/n col. la mora c.p. 92100 tantoyuca verac norte,"",92100,"",1,VZIMS000955,umf 59 tantoyuca,29,1,25,2110,1,31,312425,0,1,155,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960771
3.13101E+11,morelos s/n col. petrolera c.p. 92320 naranjos verac norte,"",92320,"",1,VZIMS000103,umf 52 naranjos,31,1,25,2110,1,31,312426,0,1,13,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960777
3.13201E+11,frontera no. 49 col. la ceiba c.p. 92500 cerro azul verac norte,"",92500,"",1,VZIMS000190,umf 49 cerro azul,32,1,25,2110,1,31,312427,0,1,34,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960783
3.13301E+11,carretera costera cardel - nautla km. 3.5 c.p. 91680 el farall�n; verac norte,"",91680,"",1,VZIMS000045,umf 63 el farall�n,33,1,25,2110,1,31,312428,0,113,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960789
3.13801E+11,privada emiliano zapata s/n c.p. 92900 la concepci�n verac norte,"",92900,"",1,VZIMS000622,umf 12 la concepci�n,38,1,25,2110,1,31,312429,0,2,93,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960795
3.14301E+11,domicilio conocido c.p. 94280 los robles verac norte,"",94280,"",1,VZIMS000675,umf 31 los robles,43,1,25,2110,1,31,312430,0,68,105,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960801
3.14801E+11,ni�os h�roes s/n c.p. 91663 la gloria; verac norte,"",91663,"",1,VZIMS001095,umf 38 i. gloria,48,1,25,2110,1,31,312431,0,7,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960807
3.15002E+11,carretera federal m�xico - verac km 13 col. valente d�az c.p. 91697 cd. industrial bruno plagiai; verac verac norte,"",91697,"",1,VZIMS001136,umf-umaa 15 tejer�a,50,2,25,2110,1,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960812
315002UA2110,"","","","",2,"",umaa 242 veracruz,1,2,UA,2110,0,31,312432,0,1,193,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.7,2021-01-04 20:53:35.960818
3.15202E+11,ju�rez no. 61 c.p. 91610 tuzamapan verac norte,"",91610,"",1,VZIMS000226,umf 18 tuzamapan,52,2,25,2110,1,31,312433,0,19,38,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960824
3.15301E+11,eladio dom�nguez s/n c.p. 95835 tres zapotes verac norte,"",95835,"",1,VZIMS000914,umf 70 tres zapotes,53,1,25,2110,1,31,312434,0,81,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960830
3.15901E+11,francisco j. moreno s/n c.p. 95840 �ngel r. cabada verac norte,"",95840,"",1,VZIMS000132,umf 51 �ngel r. cabada,59,1,25,2110,1,31,312435,0,1,15,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960836
3.16501E+11,prolong. miguel hidalgo s/n c.p. 91480 actopan; verac norte,"",91480,"",1,VZIMS000033,umf 56 actopan,65,1,25,2110,1,31,312436,0,1,4,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960842
3.17302E+11,amado nervo no. 25 c.p. 93620 san rafael verac norte,"",93620,"",1,VZIMS000663,umf 23 s. rafael,73,2,25,2110,1,31,312437,0,1,211,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960848
3.17901E+11,independencia no. 2 esquina 21 de marzo c.p. 95481 saltabarranca verac norte,"",95481,"",1,VZIMS000885,umf 20 saltabarranca,79,1,25,2110,1,31,312438,0,1,139,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960854
3.18103E+11,independencia s/n c.p. 92730 �lamo temapache verac norte,"",92730,"",1,VZIMS000960,umf 47 alamo,81,3,25,2110,1,31,312439,0,1,160,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960860
3.18201E+11,carretera verac - c�rdoba km. 46 col. c.p. 94000 la capilla verac norte,"",94000,"",1,VZIMS000395,umf 25 cotaxtla,82,1,25,2110,1,31,312440,0,1,49,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960865
3.18301E+11,carretera nacional cardel - nautla c.p. 91660 cempoala verac norte,"",91660,"",1,VZIMS001100,umf 21 zempoala,83,1,25,2110,1,31,312441,0,20,191,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960880
3.19001E+11,av. cristo rey s/n c.p. 91477 palma sola; verac norte,"",91477,"",1,VZIMS000062,umf 22 palmas,90,1,25,2110,1,31,312442,0,233,9,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960886
3.19201E+11,carranza esq. t�llez s/n c.p. 95870 catemaco verac norte,"",95870,"",1,VZIMS000185,umf 34 catemaco,92,1,25,2110,1,31,312443,0,1,32,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960892
3.19602E+11,1 de mayo s/n carretera federal c.p. 95830 santiago tuxtla verac norte,"",95830,"",1,VZIMS000902,umf 35 santiago tuxtla,96,2,25,2110,1,31,312444,0,1,143,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960898
3.18002E+11,morelos s/n esq. auza s/n c.p. 92160 plat�n s�nchez verac norte,"",92160,"",1,VZIMS001322,umf 60 plat�n s�nchez,80,2,25,2110,1,31,312445,0,1,129,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960904
3.10711E+11,central poniente no. 601 col. laredo,"",93260,"",1,VZIMS001392,umf 73 poza rica,7,11,25,2110,1,31,312446,0,1,131,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960910
3.11602E+11,privada 16 de septiembre s/n col. centro,"",93660,"",1,VZIMS001416,umf 75 jalacingo,16,2,25,2110,1,31,312447,0,1,86,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960916
3.19801E+11,avenida luis donaldo colosio no.2 col. ruiz cortinez,"",93160,"",1,VZIMS001404,umf 74 coatzintla,98,1,25,2110,1,31,312448,0,1,40,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960921
3.11241E+11,avenida  cuauhtémoc  no. 1607  colonia formando hogar c.p 91897  veracruz  municipio de veracruz  estado de veracruz de ignacio de la llave,"",91897,colonia formando hogar,0,VZIMS001544,uddx cama veracruz norte,31,41,30,2151,0,31,313701,"",1,193,30,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.960927
3.24501E+11,rom�n mar�n e independencia col. c.p. 96420 coatzacoalcos verac sur,"",96420,"",2,VZIMS000231,hgzmf 36 coatzacoalcos,45,1,2,2151,1,32,320202,0,1,39,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960933
3.22602E+11,domicilio conocido col. c.p. 95093 tezonapa verac sur,"",95093,"",1,VZIMS000996,umf 17 laguna chica,26,2,25,2110,1,32,322201,0,18,173,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960939
3.25001E+11,�lvaro obreg�n s/n col. c.p. 95300 cosamaloapan verac sur,"",95300,"",2,VZIMS001206,umfh 43 tres valles,50,1,20,2110,0,32,322210,0,1,207,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960945
3.26001E+11,juan de la luz enr�quez col. c.p. 96000 acayucan verac sur,"",96000,"",2,VZIMS001380,umfh 51 acayucan,60,1,20,2110,0,32,322213,0,1,3,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.960951
3.28501E+11,ra�l sandoval y moctezuma s/n col. c.p. 95640 villa isla verac sur,"",95640,"",1,VZIMS000511,umf 56 v. islas,85,1,25,2110,1,32,322214,0,1,77,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960957
3.20101E+11,km. 8 barrio kimpa col. c.p. 94950 amatl�n de los reyes verac sur,"",94950,"",1,VZIMS000115,umf 14 amatl�n,1,1,25,2110,1,32,322401,0,1,14,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960963
3.20215E+11,av. 5 y calle 10 no. 319 col. san jos� c.p. 94500 c�rdoba verac sur,"",94500,"",1,VZIMS000313,umf 64 c�rdoba,2,15,25,2110,1,32,322404,0,1,44,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.960969
