CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 21:13:45.089862
2.02101E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 67880 HUALAHUISES NUEVO LE�N,"",67880,"",1,NLIMS000250,UMF 18 HUALAHUISES,21,1,25,2110,1,20,202431,0,1,29,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085025
2.02201E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 67050 CHINA NUEVO LE�N,"",67050,"",1,NLIMS000122,UMF 51 CHINA,22,1,25,2110,1,20,202432,0,1,13,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085031
2.02302E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 65030 GALEANA NUEVO LE�N,"",65030,"",1,NLIMS000146,UMF 53 GALEANA,23,2,25,2110,1,20,202433,0,1,17,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085037
2.02402E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 67900 DRundefined ARROYO NUEVO LE�N,"",67900,"",1,NLIMS000134,UMF 55 DRundefined ARROYO,24,2,25,2110,1,20,202434,0,1,14,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085043
2.02502E+11,HIDALGO NOundefined 205 COLundefined CundefinedPundefined 66000 VILLA DE GARC�A NUEVO LE�N,"",66000,"",1,NLIMS000163,UMF 24 VILLA GARC�A,25,2,25,2110,1,20,202435,0,1,18,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085049
2.02601E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 65900 CERRALVO NUEVO LE�N,"",65900,"",1,NLIMS000105,UMF 50 CERRALVO,26,1,25,2110,1,20,202436,0,1,11,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085055
2.02701E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 65800 AGUALEGUAS NUEVO LE�N,"",65800,"",1,NLIMS000011,UMF 49 AGUALEGUAS,27,1,25,2110,1,20,202437,0,1,2,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085061
2.02801E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 67940 ARAMBERRI NUEVO LE�N,"",67940,"",1,NLIMS000064,UMF 54 ARAMBERRI,28,1,25,2110,1,20,202438,0,1,7,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085067
2.02901E+11,BERNARDO REYES SundefinedN COLundefined CundefinedPundefined 67950 LA ASCENSI�N NUEVO LE�N,"",67950,"",1,NLIMS000076,UMF 56 LA ASCENCI�N,29,1,25,2110,1,20,202439,0,8,7,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085073
2.03001E+11,ZARAGOZA NOundefined 7 COLundefined CundefinedPundefined 65500 SALINAS VICTORIA NUEVO LE�N,"",65500,"",1,NLIMS000513,UMF 9 SALINAS VICTORIA,30,1,25,2110,1,20,202440,0,1,45,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085079
2.03601E+11,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 65865 GALEANA NUEVO LE�N,"",65865,"",1,NLIMS000151,UMF 52 SAN RAFAEL,36,1,25,2110,1,20,202442,0,153,17,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085084
2.01134E+11,ISRAEL CAVAZOS Noundefined 350 ENTRE HOLANDA Y ESTADOS UNIDOS COLundefined RINC�N DE LA SIERRA,"",67192,"",1,NLIMS000641,UMF 68 RINC�N DE LA SIERRA,11,34,25,2110,1,20,202450,0,1,26,19,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085090
2.03201E+11,Avenida Abraham Lincoln  y Enfundefined María de Jesús Candia Noundefined SundefinedN  Colonia Valle Verde 1er Sector CundefinedP 64360  Monterrey  Municipio de Monterrey  Estado de Nuevo León,"",64360,Colonia Valle Verde 1er Sector,1,NLIMS000735,UMF 69 Lincoln,20,1,25,2110,1,20,202451,"",1,39,19,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.085096
2.03902E+11,Avenida La Reforma  Noundefined SundefinedN  Fraccionamiento Real de Palmas CundefinedP 65760  General Zuazua  Municipio de General Zuazu  Estado de Nuevo León,"",65760,Fraccionamiento Real de Palmas,1,NLIMS000745,UMF 70 Zuazua,20,2,25,2110,1,20,202452,"",1,25,19,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.085102
2.03401E+11,Avenida Morelos  Noundefined 133  Colonia Centro CundefinedP 64000  Monterrey  Municipio de Monterrey  Estado de Nuevo León,"",64000,Colonia Centro,0,NLIMS000752,UCMA,20,1,44,2110,0,20,203901,"",1,39,19,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.085108
210201UA2151,"","","","",2,210201UA2151,UMAA OAXACA (HGZ1),2,1,UA,2151,0,21,210101,0,1,67,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085113
2.15001E+11,4Aundefined ORIENTE NUMundefined 703 BARRIO DEL PANTE�N PINOTEPA NACIONAL OAXACA CP 71510,"",71510,"",1,OCIMS000124,UMF 26 PINOTEPA,50,1,25,2110,1,21,212402,0,1,50,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085119
2.15801E+11,KMundefined 63 CARRETERA TEHUACAN undefined TEOTITL�N SundefinedN COLundefined CundefinedPundefined 68540 TEOTITL�N DE FLORES MAG�N OAXACA,"",68540,"",1,OCIMS000322,UMF 58 TEOTITL�N,58,1,25,2110,1,21,212403,0,1,545,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085125
2.15901E+11,MORELOS NOundefined 73 COLundefined CENTRO CundefinedPundefined 68200 SN PEDRO Y SAN PABLO VILLA ETLA OAXACA,"",68200,"",1,OCIMS000276,UMF 57 SAN PABLO VILLA DE ETLA,59,1,25,2110,1,21,212404,0,1,337,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085131
2.16001E+11,AVundefined HUATZOLOTITL�N SundefinedN NICOL�S BRAVO Y JOS� VASCONCELOS COLundefined SEGUNDA SECCI�N CundefinedPundefined 68200 SAN PABLO HUITZO OAXACA,"",68200,"",1,OCIMS000223,UMF 56 SAN PABLO HUITZO,60,1,25,2110,1,21,212405,0,1,294,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085137
2.10212E+11,JACOBO DALEVUELTA ESQUINA D�AZ QUINTAS COLundefined CENTRO CundefinedPundefined 68000 OAXACA DE JU�REZ OAXACA,"",68000,"",1,OCIMS000141,UMF 1 OAXACA,2,12,25,2110,1,21,212407,0,1,67,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085143
2.10501E+11,HIDALGO ESQUINA CON RAY�N SundefinedN SN JUAN BAUTISTA CUICATL�N OAXACA CPundefined 68600,"",68600,"",1,OCIMS000206,UMF 13 CUICATL�N,5,1,25,2110,1,21,212408,0,1,177,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085148
2.10401E+11,CARRETERA TUXTEPEC VALLE NACIONAL SundefinedN SN JUAN BAUTISTA TUXTEPEC OAXACA CP 68300,"",68300,"",1,OCIMS000194,UMF 64 TUXTEPEC,4,1,25,2110,1,21,212409,0,1,164,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085154
2.10603E+11,IGNACIO ZARAGOZA Y RAY�N SundefinedN COLundefined BARRIO LAGUNAS CundefinedPundefined 70760 SANTO DOMINGO TEHUANTEPEC OAXACA,"",70760,"",1,OCIMS000305,UMF 5 STOundefined DOMINGO,6,3,25,2110,1,21,212410,0,1,515,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085160
2.10901E+11,CARRETERA PANAMERICANA KM 52 MAGDALENA APAZCO ETLA OAXACA CP 68226,"",68226,"",1,OCIMS000100,UMF 17 MAGDALENA,9,1,25,2110,1,21,212412,0,1,45,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085166
2.11102E+11,ISMAEL TOLEDO SundefinedN ENTRE SAN ANTONIO Y CAMINO DE LA ESPERANZA COLundefined CundefinedPundefined 70110 SANTO DOMINGO INGENIO OAXACA,"",70110,"",1,OCIMS000293,UMF 12 STOundefined DOMINGO,11,2,25,2110,1,21,212413,0,1,505,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085172
2.11402E+11,RIVERA DEL R�O ESQUINA VENUSTIANO CARRANZA COLundefined CENTRO CundefinedPundefined 70110 CIUDAD IXTEPEC OAXACA,"",70110,"",1,OCIMS000030,UMF 23 CDundefined IXTPEPEC,14,2,25,2110,1,21,212414,0,1,14,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085178
2.11701E+11,CORREGIDORA ESQUINA GUILLERMO PRIETO CENTRO CundefinedPundefined 71510 OCOTL�N DE MORELOS OAXACA,"",71510,"",1,OCIMS000165,UMF 27 OCOTL�N,17,1,25,2110,1,21,212415,0,1,68,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085184
2.13501E+11,16 DE SEPTIEMBRE 505 BARRIO EXPIRACION ZIMAT�N DE �LVAREZ OAXACAundefined,"",71200,"",1,OCIMS000334,UMF 31 ZIMATL�N DE �LVAREZ,35,1,25,2110,1,21,212416,0,1,570,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085189
2.13801E+11,AVundefined 16 DE SEPTIEMBRE NOundefined 47 BARRIO LAS FLORES CundefinedPundefined 70180 SAN PEDRO TAPANATEPEC OAXACA,"",78180,"",1,OCIMS000264,UMF 30 SAN PEDRO TAPANATEPEC,38,1,25,2110,1,21,212417,0,1,327,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085195
2.14502E+11,VENUSTIANO CARRANZA SundefinedN COLundefined CundefinedPundefined 68492 IXTL�N DE JU�REZ OAXACA,"",68492,"",1,OCIMS000071,UMF 40 IXTLAN DE JU�REZ,45,2,25,2110,1,21,212418,0,1,42,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085201
2.14701E+11,BOULEVARD PROF ALBERTO GALLARDO BLANCO S7N COLONIA CHAPINGO CP 70900 SAN PEDRO POCHUTLA OAXundefined,"",70900,"",1,OCIMS000252,UMF 33 PEDRO POCHUTLA,47,1,25,2110,1,21,212420,0,1,324,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085207
2.10226E+11,ALAMOS ESQUINA CON ALHELIESundefined COLONIA LAS FLORES SANTA LUCIA DEL CAMINO OAXundefined,"",68020,"",1,OCIMS000351,UMF 65 STA LUC�A DEL,2,26,25,2110,1,21,212422,0,1,390,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085213
2.14901E+11,LLANO PREDIO EL BILITO BARRIO DE LA SOLEDAD EL BARRIO Y LAGUNAS COLundefined CundefinedPundefined 70390 LAGUNAS OAXACA,"",70390,"",1,OCIMS000112,UMF 29 BARRIO LA SOLEDAD,49,1,25,2110,1,21,212424,0,1,49,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085218
2125012K2110,KMundefined 48 BARRIO DE SAN FRANCISCO CundefinedPundefined 69510 TAMAZULAPAN DEL PROGRESO OAXACA,"",69510,"",1,OCIMS000025,UMRM 21 TAMAZULAPAN,25,1,2K,2110,1,21,212702,0,1,540,20,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085224
220135UA2151,"","","","",2,220135UA2151,UMAA 2 LA MARGARI (HGZ20),1,35,UA,2151,0,22,220101,0,63,10,22,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.085230
220120UA2151,"","","","",2,220120UA2151,UMAA 1 S ALEJANDR (HGR36),1,20,UA,2151,0,22,2205A1,0,171,17,22,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.085236
2.20902E+11,VICTORIA E INDEPENDENCIA SundefinedN CundefinedPundefined 74580 CHIETLA PUEBLA,"",74580,"",1,PLIMS000084,UMFH 31 CHIETLA,9,2,20,2110,1,22,222206,0,1,51,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085242
2.21002E+11,KMundefined 55 CARRETERA TEHUACANundefinedTEOTITL�N CundefinedPundefined 75981 SAN JOS� TILAPA COXCATL�N PUEBLA,"",75981,"",1,PLIMS000060,UMFH 29 SundefinedJOS� TILAPA,10,2,20,2110,1,22,222207,0,8,35,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085247
2.21201E+11,KMundefined 32undefined5 CARRETERA TEHUACAN undefined TEOTITL�N CundefinedPundefined 75985 CALIPAM COXCATL�N PUEBLA,"",75985,"",1,PLIMS000055,UMFH 28 CALIPAN,12,1,20,2110,1,22,222209,0,2,35,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085253
2.23901E+11,5 PONIENTE NOundefined 1 CundefinedPundefined 75000 RAFAEL LARA GRAJALES PUEBLA,"",75000,"",1,PLIMS000352,UMFH 33 VILLA RAFAEL,39,1,20,2110,1,22,222210,0,1,117,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085259
2.26901E+11,CALLE 2 SUR NOundefined 906 COLundefined BARRIO SAN NICOL�S CundefinedPundefined 75482 TECAMACHALCO PUEBLA,"",75482,"",1,PLIMS000393,UMFH 16 TECAMACHALCO,69,1,20,2110,1,22,222211,0,1,154,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085265
2.20103E+11,AVundefined DEL TRABAJO NOundefined 57 ESQUINA FRANCISCO JAVIER MINA COLundefined MAYORAZGO CundefinedPundefined 72460 PUEBLA PUEBLA,"",72460,"",1,PLIMS000311,UMF 8 EL MAYORAZGO,1,3,25,2110,1,22,222401,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085271
2.20119E+11,PROLONGundefined 11 SUR NOundefined 5525 COLundefined SAN JOS� MAYORAZGO CundefinedPundefined 72450 PUEBLA PUEBLA,"",72450,"",1,PLIMS000241,UMF 13 PUEBLA,1,19,25,2110,1,22,222403,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085276
2.2013E+11,14 SUR NOundefined 3106 COLundefined ANZURES CundefinedPundefined 72530 PUEBLA PUEBLA,"",72530,"",1,PLIMS000265,UMF 21 PUEBLA,1,30,25,2110,1,22,222405,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085282
2.20145E+11,CIRCundefined SAN BARTOLO PTEundefined Bundefined Y CIRCundefined SAN BARTOLO SUR Bundefined COLundefined SAN BARTOLO CundefinedPundefined PUEBLA PUEBLA,"",72490,"",1,PLIMS000306,UMF 7 SN BARTOLO,1,45,25,2110,1,22,222409,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085288
2.20212E+11,CALLE 5 DE FEBRERO ORIENTE NOundefined 206 COLundefined SAN FELIPE HUEYOTLIPAN CundefinedPundefined 72030 PUEBLA PUEBLA,"",72030,"",1,PLIMS000335,UMF 3 SAN FELIPE,2,12,25,2110,1,22,222410,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085294
2.20508E+11,CALLE JOVITO DE LA CALLEJA ESQundefined CON CALLE FERROCARRIL SundefinedN UNIDAD HABITACIONAL FRESNILLO CundefinedPundefined 72887TEZIUTL�N PUEBLA,"",72887,"",1,PLIMS000451,UMF 22 TEZIUTL�N,5,8,25,2110,1,22,222412,0,1,174,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085300
2.20605E+11,AVundefined INDEPENDENCIA PONIENTE ESQUINA 2 NORTE NOundefined 200 COLundefined CENTRO CundefinedPundefined 75700 TEHUAC�N PUEBLA,"",75700,"",1,PLIMS000410,UMF 30 TEHUAC�N,6,5,25,2110,1,22,222414,0,1,156,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085306
2.20701E+11,CUAUHT�MOC SundefinedN CARRETERA TEHUACAN undefined TEOTITL�N AJALPAN CundefinedPundefined 75985 AJALPAN PUEBLA,"",75985,"",1,PLIMS000026,UMF 27 Vundefined AJALPAN,7,1,25,2110,1,22,222416,0,1,10,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085312
2.21402E+11,BOULEVARD FORJADORES DE PUEBLA ESQundefined CON CALLE VICENTE GUERRERO SundefinedNOundefined COLundefinedIGNACIO ROMERO VARGAS CundefinedPundefined 72120 PUEBLA PUEBLA,"",72120,"",1,PLIMS000323,UMF 14 PUEBLO NUEVO,14,2,25,2110,1,22,222417,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085318
2.21504E+11,INDEPENDENCIA Y VICTORIA NOundefined 1 CundefinedPundefined 74587 ESCAPE DE LAGUNILLAS CHIETLA PUEBLA,"",74587,"",1,PLIMS000101,UMF 32 LAGUNILLAS,15,4,25,2110,1,22,222418,0,15,51,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085323
2.21713E+11,ESTEBAN DE ANTU�ANO NOundefined 6 COLundefined LUZ OBRERA CundefinedPundefined 72110 PUEBLA PUEBLA,"",72110,"",1,PLIMS000340,UMF 4 CONSTANCIA,17,13,25,2110,1,22,222419,0,1,114,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085329
2.21901E+11,AVundefined DE LOS PINOS NOundefined 15 CundefinedPundefined 73960 AIRE LIBRE TEZIUTL�N PUEBLA,"",73960,"",1,PLIMS000463,UMF 25 AIRE LLIBRE,19,1,25,2110,1,22,222420,0,24,174,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085335
2.22101E+11,CAMPAMENTO NOundefined 1 CundefinedFundefinedEundefined CundefinedPundefined 73905 CABECERA MINICIPAL DE MAZATEPEC TEZIUTL�N PUEBLA,"",73905,"",1,PLIMS000480,UMF 56 MAZATEPEC,21,1,25,2110,1,22,222421,0,22,186,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085341
2.22801E+11,AVundefined �VILA CAMACHO NOundefined 1299 COLundefined GUADALUPE CundefinedPundefined 73780 LIBRES PUEBLA,"",73780,"",1,PLIMS000166,UMF 37 LOS LIBRES,28,1,25,2110,1,22,222422,0,1,94,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085347
2.23002E+11,AVundefined 1Oundefined DE MAYO NOundefined 238 CundefinedPundefined 73201 JUAN GALINDO PUEBLA,"",73210,"",1,PLIMS000154,UMF 18 NUEVO NECAXA,30,2,25,2110,1,22,222423,0,1,91,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085353
2.23101E+11,ALDAMA Y ENCINO CundefinedPundefined 73080 XICOTEPEC DE JU�REZ PUEBLA,"",73080,"",1,PLIMS000492,UMF 17 XICOTEPEC,31,1,25,2110,1,22,222424,0,1,197,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085358
2.23201E+11,CORREGIDORA NOundefined 2 COLundefined CENTRO CundefinedPundefined 73160 HUAUCHINANGO PUEBLA,"",73160,"",1,PLIMS000113,UMF 19 HUAUCHINANGO,32,1,25,2110,1,22,222425,0,1,71,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085364
2.23401E+11,CALLE CANUTILLAS Y AVundefined CHAPULTEPEC SundefinedN COLundefined EL FRESNO CundefinedPundefined 73310 ZACATL�N PUEBLA,"",73310,"",1,PLIMS000504,UMF 39 ZACATL�N,34,1,25,2110,1,22,222426,0,1,208,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085370
2.23501E+11,COMundefined R�O PAPALOTENO SundefinedN COLundefined BARRIO ZOYATITLA CundefinedPundefined 73640 TETELA DE OCAMPO PUEBLA,"",73640,"",1,PLIMS000434,UMF 49 TETELA OCAMPO,35,1,25,2110,1,22,222427,0,1,172,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085376
2.24001E+11,MANUEL �VILA CAMACHO NOundefined 1102 CundefinedPundefined 74200 ATLIXCO PUEBLA,"",74200,"",1,PLIMS000031,UMF 34 ATLIXCO,40,1,25,2110,1,22,222428,0,1,19,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085383
2.24201E+11,23 PONIENTE SundefinedN CundefinedPundefined 75020 ORIENTAL PUEBLA,"",75020,"",1,PLIMS000171,UMF 40 ORIENTAL,42,1,25,2110,1,22,222429,0,1,108,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085389
2.25201E+11,CALLE NICOL�S BRAVO NOundefined 1 COLundefined CENTRO CundefinedPundefined 75500 PALMAR DE BRAVO PUEBLA,"",75500,"",1,PLIMS000183,UMF 38 PALMAR BRAVO,52,1,25,2110,1,22,222430,0,1,110,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085395
2.25301E+11,CARLOS Bundefined ZETINA Y AMADO NERVO CundefinedPundefined 74160 HUEJOTZINGO PUEBLA,"",74160,"",1,PLIMS000125,UMF 41 HUEJOTZINGO,53,1,25,2110,1,22,222431,0,1,74,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085401
2.25401E+11,CALLE GUILLERMO PRIETO SundefinedN CundefinedPundefined 72620 SAN MIGUEL XOXTLA PUEBLA,"",72620,"",1,PLIMS000376,UMF 47 Sundefined MIGUEL XOXTLA,54,1,25,2110,1,22,222432,0,1,136,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085407
2.25501E+11,2 NORTE SundefinedN LIBRAMIENTO CARRETERA PUEBLA undefined TEHUAC�N BARRIO SAN JOS� CundefinedPundefined 75200 TEPEACA PUEBLA,"",75200,"",1,PLIMS000422,UMF 42 TEPEACA,55,1,25,2110,1,22,222433,0,1,164,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085412
2.25601E+11,2 NORTE Y 8 ORIENTE BARRIO DE GUADALUPEundefined CPundefined 75520 CDundefined SERD�N PUEundefined,"",75520,"",1,PLIMS000072,UMF 43 CDundefined CERD�N,56,1,25,2110,1,22,222434,0,1,45,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085418
2.27201E+11,CALLE JOAQU�N OSORIO Y CALLEJ�N DE LAS PE�ITAS COLundefined BARRIO DE LA PALMA CundefinedPundefined 74920 ACATL�N DE OSORIO PUEBLA,"",79920,"",1,PLIMS000014,UMF 50 ACATL�N OSORIO,72,1,25,2110,1,22,222435,0,1,3,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085424
2.28801E+11,CALLE SINALOA NOundefined 26 COLundefined CENTRO CundefinedPundefined 75680 TLACOTEPEC DE JU�REZ PUEBLA,"",75680,"",1,PLIMS000475,UMF 44 TLACOTEPEC,88,1,25,2110,1,22,222436,0,1,177,21,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.085430
